StartDate,EndDate,SubjectType,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,age,sex,race,t00001,t00002,t00003,t00004,t00005,t00006,t00007,t00008,t00009,t00010,t00011,t00012,t00013,t00014,t00015,t00016,t00017,t00018,t00019,t00020,t00021,t00022,t00023,t00024,t00025,t00026,t00027,t00028,t00029,t00030,t00031,t00032,t00033,t00034,t00035,t00036,t00037,t00038,t00039,t00040,t00041,t00042,t00043,t00044,t00045,t00046,t00047,t00048,t00049,t00050,t00051,t00052,t00053,t00054,t00055,t00056,t00057,t00058,t00059,t00060,t00061,t00062,t00063,t00064,t00065,t00066,t00067,t00068,t00069,t00070,t00071,t00072,t00073,t00074,t00075,t00076,t00077,t00078,t00079,t00080,t00081,t00082,t00083,t00084,t00085,t00086,t00087,t00088,t00089,t00090,t00091,t00092,t00093,t00094,t00095,t00096,t00097,t00098,t00099,t00100,t00101,t00102,t00103,t00104,t00105,t00106,t00107,t00108,t00109,t00110,t00111,t00112,t00113,t00114,t00115,t00116,t00117,t00118,t00119,t00120,t00121,t00122,t00123,t00124,t00125,t00126,t00127,t00128,t00129,t00130,t00131,t00132,t00133,t00134,t00135,t00136,t00137,t00138,t00139,t00140,t00141,t00142,t00143,t00144,t00145,t00146,t00147,t00148,t00149,t00150,t00151,t00152,t00153,t00154,t00155,t00156,t00157,t00158,t00159,t00160,t00161,t00162,t00163,t00164,t00165,t00166,t00167,t00168,t00169,t00170,t00171,t00172,t00173,t00174,t00175,t00176,t00177,t00178,t00179,t00180,t00181,t00182,t00183,t00184,t00185,t00186,t00187,t00188,t00189,t00190,t00191,t00192,t00193,t00194,t00195,t00196,t00197,t00198,t00199,t00200,t00201,t00202,t00203,t00204,t00205,t00206,t00207,t00208,t00209,t00210,t00211,t00212,t00213,t00214,t00215,t00216,t00217,t00218,t00219,t00220,t00221,t00222,t00223,t00224,t00225,t00226,t00227,t00228,t00229,t00230,t00231,t00232,t00233,t00234,t00235,t00236,t00237,t00238,t00239,t00240,t00241,t00242,t00243,t00244,t00245,t00246,t00247,t00248,t00249,t00250,t00251,t00252,t00253,t00254,t00255,t00256,t00257,t00258,t00259,t00260,t00261,t00262,t00263,t00264,t00265,t00266,t00267,t00268,t00269,t00270,t00271,t00272,t00273,t00274,t00275,t00276,t00277,t00278,t00279,t00280,t00281,t00282,t00283,t00284,t00285,t00286,t00287,t00288,t00289,t00290,t00291,t00292,t00293,t00294,t00295,t00296,t00297,t00298,t00299,t00300,data_use,mTurkCode
2/28/2017 2:30,2/28/2017 3:27,real,0,112.207.48.199,100,3463,1,2/28/2017 3:28,R_2cBKyCeqWNT3mFZ,,,,,14.60420227,120.9822083,anonymous,29,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,1,1,4,2399738
2/28/2017 3:26,2/28/2017 3:41,real,0,99.89.114.48,100,925,1,2/28/2017 3:41,R_3CyegkEYKaKzFf3,,,,,38.65010071,-121.2534027,anonymous,19,2,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,4,4264602
2/28/2017 3:14,2/28/2017 3:42,real,0,73.239.35.38,100,1712,1,2/28/2017 3:42,R_a3MWy2NNykQ4q9r,,,,,47.78770447,-117.4555054,anonymous,27,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,4,9670901
2/28/2017 4:11,2/28/2017 4:32,real,0,98.204.102.197,100,1309,1,2/28/2017 4:32,R_3nTrj4Kx9pk0Wyd,,,,,38.88650513,-77.09690094,anonymous,30,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,4,7666220
2/28/2017 4:11,2/28/2017 4:34,real,0,50.83.217.114,100,1410,1,2/28/2017 4:34,R_3imR9mJjdAnxRgV,,,,,41.66279602,-88.53700256,anonymous,55,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,4,6978749
2/28/2017 4:10,2/28/2017 4:37,real,0,45.74.58.109,100,1604,1,2/28/2017 4:37,R_RVVCWiQ21EDKSGd,,,,,29.81700134,-95.58110046,anonymous,27,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,4,2886950
2/28/2017 4:10,2/28/2017 4:38,real,0,74.161.0.10,100,1623,1,2/28/2017 4:38,R_2q9RgR6gQkv98Vs,,,,,25.93719482,-80.31700134,anonymous,70,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2,4,9291698
2/28/2017 4:28,2/28/2017 4:43,real,0,66.85.131.84,100,933,1,2/28/2017 4:43,R_269pdTM1OipQdXB,,,,,33.43569946,-111.917099,anonymous,30,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,4,5052023
2/28/2017 4:14,2/28/2017 4:45,real,0,97.103.2.44,100,1865,1,2/28/2017 4:45,R_1OqquUiLiAArwKy,,,,,28.91099548,-81.1855011,anonymous,67,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,4,4263013
2/28/2017 4:39,2/28/2017 4:51,real,0,73.228.49.92,100,714,1,2/28/2017 4:51,R_3dE1iODy7MLK88R,,,,,35.06390381,-106.4787979,anonymous,22,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,4,9818794
2/28/2017 4:37,2/28/2017 5:04,real,0,50.105.152.41,100,1627,1,2/28/2017 5:04,R_3htghIX4oggL0Sz,,,,,43.61289978,-88.29049683,anonymous,53,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,4,6357670
2/28/2017 5:48,2/28/2017 5:57,real,0,66.194.104.5,100,574,1,2/28/2017 5:57,R_1pFfqCt5FXhHYZH,,,,,27.78970337,-82.728302,anonymous,39,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,4,1142491
2/28/2017 5:44,2/28/2017 6:03,real,0,50.201.35.162,100,1117,1,2/28/2017 6:03,R_1FkAt65Wze1MFzG,,,,,38.77909851,-76.77940369,anonymous,37,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,4,4262172
2/28/2017 5:45,2/28/2017 6:05,real,0,68.70.176.230,100,1158,1,2/28/2017 6:05,R_3nxgFe28C2nQt2y,,,,,41.6499939,-83.67410278,anonymous,39,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,4,3685550
2/28/2017 5:44,2/28/2017 6:05,real,0,74.243.161.185,100,1226,1,2/28/2017 6:05,R_3QQW8Ui8yivgAZI,,,,,35.39019775,-82.37249756,anonymous,59,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,4,5758256
2/28/2017 5:46,2/28/2017 6:13,real,0,70.126.5.250,100,1625,1,2/28/2017 6:13,R_r0kWPOTShi5M9Xj,,,,,28.48370361,-82.54959869,anonymous,61,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,4,1860519
2/28/2017 5:58,2/28/2017 6:17,real,0,74.243.161.185,100,1110,1,2/28/2017 6:17,R_AvWosln8ypjlYLn,,,,,35.39019775,-82.37249756,anonymous,58,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,4,4633955
2/28/2017 5:59,2/28/2017 6:24,real,0,73.233.150.132,100,1500,1,2/28/2017 6:24,R_1Qm89vUVRidzIAv,,,,,40.10299683,-74.9414978,anonymous,35,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,4,4520409
